n, binary, revolving, gaussian, color
1, [1], [(1+0j)], (1+0j), blue
1, [1], [(0.80902+0.58779j)], (0.80902+0.58779j), red
1, [1], [(0.30902+0.95106j)], (0.30902+0.95106j), green
1, [1], [(-0.30902+0.95106j)], (-0.30902+0.95106j), orange
1, [1], [(-0.80902+0.58779j)], (-0.80902+0.58779j), black
1, [1], [(-1+0j)], (-1+0j), purple
1, [1], [(-0.80902-0.58779j)], (-0.80902-0.58779j), cyan
1, [1], [(-0.30902-0.95106j)], (-0.30902-0.95106j), magenta
1, [1], [(0.30902-0.95106j)], (0.30902-0.95106j), yellow
1, [1], [(0.80902-0.58779j)], (0.80902-0.58779j), brown
2, [1, 0], [(1+0j), 0], 0.2j, blue
2, [1, 0], [(0.80902+0.58779j), 0], (-0.11755800000000001+0.161804j), red
2, [1, 0], [(0.30902+0.95106j), 0], (-0.19021200000000002+0.061804000000000005j), green
2, [1, 0], [(-0.30902+0.95106j), 0], (-0.19021200000000002-0.061804000000000005j), orange
2, [1, 0], [(-0.80902+0.58779j), 0], (-0.11755800000000001-0.161804j), black
2, [1, 0], [(-1+0j), 0], -0.2j, purple
2, [1, 0], [(-0.80902-0.58779j), 0], (0.11755800000000001-0.161804j), cyan
2, [1, 0], [(-0.30902-0.95106j), 0], (0.19021200000000002-0.061804000000000005j), magenta
2, [1, 0], [(0.30902-0.95106j), 0], (0.19021200000000002+0.061804000000000005j), yellow
2, [1, 0], [(0.80902-0.58779j), 0], (0.11755800000000001+0.161804j), brown
3, [1, 1], [(1+0j), (0.80902+0.58779j)], (0.80902+0.78779j), blue
3, [1, 1], [(0.80902+0.58779j), (0.30902+0.95106j)], (0.19146200000000002+1.112864j), red
3, [1, 1], [(0.30902+0.95106j), (-0.30902+0.95106j)], (-0.499232+1.012864j), green
3, [1, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j)], (-0.999232+0.5259860000000001j), orange
3, [1, 1], [(-0.80902+0.58779j), (-1+0j)], (-1.117558-0.161804j), black
3, [1, 1], [(-1+0j), (-0.80902-0.58779j)], (-0.80902-0.78779j), purple
3, [1, 1], [(-0.80902-0.58779j), (-0.30902-0.95106j)], (-0.19146200000000002-1.112864j), cyan
3, [1, 1], [(-0.30902-0.95106j), (0.30902-0.95106j)], (0.499232-1.012864j), magenta
3, [1, 1], [(0.30902-0.95106j), (0.80902-0.58779j)], (0.999232-0.5259860000000001j), yellow
3, [1, 1], [(0.80902-0.58779j), (1+0j)], (1.117558+0.161804j), brown
4, [1, 0, 0], [(1+0j), 0, 0], (-0.04000000000000001+0j), blue
4, [1, 0, 0], [(0.80902+0.58779j), 0, 0], (-0.0323608-0.023511600000000007j), red
4, [1, 0, 0], [(0.30902+0.95106j), 0, 0], (-0.012360800000000003-0.03804240000000001j), green
4, [1, 0, 0], [(-0.30902+0.95106j), 0, 0], (0.012360800000000003-0.03804240000000001j), orange
4, [1, 0, 0], [(-0.80902+0.58779j), 0, 0], (0.0323608-0.023511600000000007j), black
4, [1, 0, 0], [(-1+0j), 0, 0], (0.04000000000000001+0j), purple
4, [1, 0, 0], [(-0.80902-0.58779j), 0, 0], (0.0323608+0.023511600000000007j), cyan
4, [1, 0, 0], [(-0.30902-0.95106j), 0, 0], (0.012360800000000003+0.03804240000000001j), magenta
4, [1, 0, 0], [(0.30902-0.95106j), 0, 0], (-0.012360800000000003+0.03804240000000001j), yellow
4, [1, 0, 0], [(0.80902-0.58779j), 0, 0], (-0.0323608+0.023511600000000007j), brown
5, [1, 0, 1], [(1+0j), 0, (0.80902+0.58779j)], (0.7690199999999999+0.58779j), blue
5, [1, 0, 1], [(0.80902+0.58779j), 0, (0.30902+0.95106j)], (0.2766592+0.9275484j), red
5, [1, 0, 1], [(0.30902+0.95106j), 0, (-0.30902+0.95106j)], (-0.3213808+0.9130176j), green
5, [1, 0, 1], [(-0.30902+0.95106j), 0, (-0.80902+0.58779j)], (-0.7966592+0.5497476j), orange
5, [1, 0, 1], [(-0.80902+0.58779j), 0, (-1+0j)], (-0.9676392-0.023511600000000007j), black
5, [1, 0, 1], [(-1+0j), 0, (-0.80902-0.58779j)], (-0.7690199999999999-0.58779j), purple
5, [1, 0, 1], [(-0.80902-0.58779j), 0, (-0.30902-0.95106j)], (-0.2766592-0.9275484j), cyan
5, [1, 0, 1], [(-0.30902-0.95106j), 0, (0.30902-0.95106j)], (0.3213808-0.9130176j), magenta
5, [1, 0, 1], [(0.30902-0.95106j), 0, (0.80902-0.58779j)], (0.7966592-0.5497476j), yellow
5, [1, 0, 1], [(0.80902-0.58779j), 0, (1+0j)], (0.9676392+0.023511600000000007j), brown
6, [1, 1, 0], [(1+0j), (0.80902+0.58779j), 0], (-0.15755800000000003+0.161804j), blue
6, [1, 1, 0], [(0.80902+0.58779j), (0.30902+0.95106j), 0], (-0.22257280000000002+0.0382924j), red
6, [1, 1, 0], [(0.30902+0.95106j), (-0.30902+0.95106j), 0], (-0.20257280000000003-0.09984640000000002j), green
6, [1, 1, 0], [(-0.30902+0.95106j), (-0.80902+0.58779j), 0], (-0.1051972-0.1998464j), orange
6, [1, 1, 0], [(-0.80902+0.58779j), (-1+0j), 0], (0.0323608-0.22351160000000003j), black
6, [1, 1, 0], [(-1+0j), (-0.80902-0.58779j), 0], (0.15755800000000003-0.161804j), purple
6, [1, 1, 0], [(-0.80902-0.58779j), (-0.30902-0.95106j), 0], (0.22257280000000002-0.0382924j), cyan
6, [1, 1, 0], [(-0.30902-0.95106j), (0.30902-0.95106j), 0], (0.20257280000000003+0.09984640000000002j), magenta
6, [1, 1, 0], [(0.30902-0.95106j), (0.80902-0.58779j), 0], (0.1051972+0.1998464j), yellow
6, [1, 1, 0], [(0.80902-0.58779j), (1+0j), 0], (-0.0323608+0.22351160000000003j), brown
7, [1, 1, 1], [(1+0j), (0.80902+0.58779j), (0.30902+0.95106j)], (0.15146199999999999+1.112864j), blue
7, [1, 1, 1], [(0.80902+0.58779j), (0.30902+0.95106j), (-0.30902+0.95106j)], (-0.5315928000000001+0.9893524j), red
7, [1, 1, 1], [(0.30902+0.95106j), (-0.30902+0.95106j), (-0.80902+0.58779j)], (-1.0115928+0.48794360000000003j), green
7, [1, 1, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j), (-1+0j)], (-1.1051972-0.1998464j), orange
7, [1, 1, 1], [(-0.80902+0.58779j), (-1+0j), (-0.80902-0.58779j)], (-0.7766592-0.8113016000000001j), black
7, [1, 1, 1], [(-1+0j), (-0.80902-0.58779j), (-0.30902-0.95106j)], (-0.15146199999999999-1.112864j), purple
7, [1, 1, 1], [(-0.80902-0.58779j), (-0.30902-0.95106j), (0.30902-0.95106j)], (0.5315928000000001-0.9893524j), cyan
7, [1, 1, 1], [(-0.30902-0.95106j), (0.30902-0.95106j), (0.80902-0.58779j)], (1.0115928-0.48794360000000003j), magenta
7, [1, 1, 1], [(0.30902-0.95106j), (0.80902-0.58779j), (1+0j)], (1.1051972+0.1998464j), yellow
7, [1, 1, 1], [(0.80902-0.58779j), (1+0j), (0.80902+0.58779j)], (0.7766592+0.8113016000000001j), brown
8, [1, 0, 0, 0], [(1+0j), 0, 0, 0], -0.008000000000000002j, blue
8, [1, 0, 0, 0], [(0.80902+0.58779j), 0, 0, 0], (0.004702320000000001-0.006472160000000001j), red
8, [1, 0, 0, 0], [(0.30902+0.95106j), 0, 0, 0], (0.007608480000000002-0.0024721600000000006j), green
8, [1, 0, 0, 0], [(-0.30902+0.95106j), 0, 0, 0], (0.007608480000000002+0.0024721600000000006j), orange
8, [1, 0, 0, 0], [(-0.80902+0.58779j), 0, 0, 0], (0.004702320000000001+0.006472160000000001j), black
8, [1, 0, 0, 0], [(-1+0j), 0, 0, 0], 0.008000000000000002j, purple
8, [1, 0, 0, 0], [(-0.80902-0.58779j), 0, 0, 0], (-0.004702320000000001+0.006472160000000001j), cyan
8, [1, 0, 0, 0], [(-0.30902-0.95106j), 0, 0, 0], (-0.007608480000000002+0.0024721600000000006j), magenta
8, [1, 0, 0, 0], [(0.30902-0.95106j), 0, 0, 0], (-0.007608480000000002-0.0024721600000000006j), yellow
8, [1, 0, 0, 0], [(0.80902-0.58779j), 0, 0, 0], (-0.004702320000000001-0.006472160000000001j), brown
9, [1, 0, 0, 1], [(1+0j), 0, 0, (0.80902+0.58779j)], (0.80902+0.57979j), blue
9, [1, 0, 0, 1], [(0.80902+0.58779j), 0, 0, (0.30902+0.95106j)], (0.31372232+0.9445878400000001j), red
9, [1, 0, 0, 1], [(0.30902+0.95106j), 0, 0, (-0.30902+0.95106j)], (-0.30141152+0.9485878400000001j), green
9, [1, 0, 0, 1], [(-0.30902+0.95106j), 0, 0, (-0.80902+0.58779j)], (-0.8014115199999999+0.59026216j), orange
9, [1, 0, 0, 1], [(-0.80902+0.58779j), 0, 0, (-1+0j)], (-0.99529768+0.006472160000000001j), black
9, [1, 0, 0, 1], [(-1+0j), 0, 0, (-0.80902-0.58779j)], (-0.80902-0.57979j), purple
9, [1, 0, 0, 1], [(-0.80902-0.58779j), 0, 0, (-0.30902-0.95106j)], (-0.31372232-0.9445878400000001j), cyan
9, [1, 0, 0, 1], [(-0.30902-0.95106j), 0, 0, (0.30902-0.95106j)], (0.30141152-0.9485878400000001j), magenta
9, [1, 0, 0, 1], [(0.30902-0.95106j), 0, 0, (0.80902-0.58779j)], (0.8014115199999999-0.59026216j), yellow
9, [1, 0, 0, 1], [(0.80902-0.58779j), 0, 0, (1+0j)], (0.99529768-0.006472160000000001j), brown
10, [1, 0, 1, 0], [(1+0j), 0, (0.80902+0.58779j), 0], (-0.11755800000000001+0.153804j), blue
10, [1, 0, 1, 0], [(0.80902+0.58779j), 0, (0.30902+0.95106j), 0], (-0.18550968+0.05533184000000001j), red
10, [1, 0, 1, 0], [(0.30902+0.95106j), 0, (-0.30902+0.95106j), 0], (-0.18260352000000002-0.06427616j), green
10, [1, 0, 1, 0], [(-0.30902+0.95106j), 0, (-0.80902+0.58779j), 0], (-0.10994952000000001-0.15933184j), orange
10, [1, 0, 1, 0], [(-0.80902+0.58779j), 0, (-1+0j), 0], (0.004702320000000001-0.19352784j), black
10, [1, 0, 1, 0], [(-1+0j), 0, (-0.80902-0.58779j), 0], (0.11755800000000001-0.153804j), purple
10, [1, 0, 1, 0], [(-0.80902-0.58779j), 0, (-0.30902-0.95106j), 0], (0.18550968-0.05533184000000001j), cyan
10, [1, 0, 1, 0], [(-0.30902-0.95106j), 0, (0.30902-0.95106j), 0], (0.18260352000000002+0.06427616j), magenta
10, [1, 0, 1, 0], [(0.30902-0.95106j), 0, (0.80902-0.58779j), 0], (0.10994952000000001+0.15933184j), yellow
10, [1, 0, 1, 0], [(0.80902-0.58779j), 0, (1+0j), 0], (-0.004702320000000001+0.19352784j), brown
11, [1, 0, 1, 1], [(1+0j), 0, (0.80902+0.58779j), (0.30902+0.95106j)], (0.19146200000000002+1.104864j), blue
11, [1, 0, 1, 1], [(0.80902+0.58779j), 0, (0.30902+0.95106j), (-0.30902+0.95106j)], (-0.49452968+1.00639184j), red
11, [1, 0, 1, 1], [(0.30902+0.95106j), 0, (-0.30902+0.95106j), (-0.80902+0.58779j)], (-0.99162352+0.52351384j), green
11, [1, 0, 1, 1], [(-0.30902+0.95106j), 0, (-0.80902+0.58779j), (-1+0j)], (-1.10994952-0.15933184j), orange
11, [1, 0, 1, 1], [(-0.80902+0.58779j), 0, (-1+0j), (-0.80902-0.58779j)], (-0.8043176799999999-0.78131784j), black
11, [1, 0, 1, 1], [(-1+0j), 0, (-0.80902-0.58779j), (-0.30902-0.95106j)], (-0.19146200000000002-1.104864j), purple
11, [1, 0, 1, 1], [(-0.80902-0.58779j), 0, (-0.30902-0.95106j), (0.30902-0.95106j)], (0.49452968-1.00639184j), cyan
11, [1, 0, 1, 1], [(-0.30902-0.95106j), 0, (0.30902-0.95106j), (0.80902-0.58779j)], (0.99162352-0.52351384j), magenta
11, [1, 0, 1, 1], [(0.30902-0.95106j), 0, (0.80902-0.58779j), (1+0j)], (1.10994952+0.15933184j), yellow
11, [1, 0, 1, 1], [(0.80902-0.58779j), 0, (1+0j), (0.80902+0.58779j)], (0.8043176799999999+0.78131784j), brown
12, [1, 1, 0, 0], [(1+0j), (0.80902+0.58779j), 0, 0], (-0.0323608-0.03151160000000001j), blue
12, [1, 1, 0, 0], [(0.80902+0.58779j), (0.30902+0.95106j), 0, 0], (-0.007658480000000002-0.04451456000000001j), red
12, [1, 1, 0, 0], [(0.30902+0.95106j), (-0.30902+0.95106j), 0, 0], (0.019969280000000006-0.04051456000000001j), green
12, [1, 1, 0, 0], [(-0.30902+0.95106j), (-0.80902+0.58779j), 0, 0], (0.03996928-0.021039440000000006j), orange
12, [1, 1, 0, 0], [(-0.80902+0.58779j), (-1+0j), 0, 0], (0.04470232000000001+0.006472160000000001j), black
12, [1, 1, 0, 0], [(-1+0j), (-0.80902-0.58779j), 0, 0], (0.0323608+0.03151160000000001j), purple
12, [1, 1, 0, 0], [(-0.80902-0.58779j), (-0.30902-0.95106j), 0, 0], (0.007658480000000002+0.04451456000000001j), cyan
12, [1, 1, 0, 0], [(-0.30902-0.95106j), (0.30902-0.95106j), 0, 0], (-0.019969280000000006+0.04051456000000001j), magenta
12, [1, 1, 0, 0], [(0.30902-0.95106j), (0.80902-0.58779j), 0, 0], (-0.03996928+0.021039440000000006j), yellow
12, [1, 1, 0, 0], [(0.80902-0.58779j), (1+0j), 0, 0], (-0.04470232000000001-0.006472160000000001j), brown
13, [1, 1, 0, 1], [(1+0j), (0.80902+0.58779j), 0, (0.30902+0.95106j)], (0.2766592+0.9195484j), blue
13, [1, 1, 0, 1], [(0.80902+0.58779j), (0.30902+0.95106j), 0, (-0.30902+0.95106j)], (-0.31667848000000004+0.90654544j), red
13, [1, 1, 0, 1], [(0.30902+0.95106j), (-0.30902+0.95106j), 0, (-0.80902+0.58779j)], (-0.78905072+0.5472754400000001j), green
13, [1, 1, 0, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j), 0, (-1+0j)], (-0.96003072-0.021039440000000006j), orange
13, [1, 1, 0, 1], [(-0.80902+0.58779j), (-1+0j), 0, (-0.80902-0.58779j)], (-0.76431768-0.5813178400000001j), black
13, [1, 1, 0, 1], [(-1+0j), (-0.80902-0.58779j), 0, (-0.30902-0.95106j)], (-0.2766592-0.9195484j), purple
