1, [1], [(1+0j)], (1e+31+0j), blue
1, [1], [(0.80902+0.58779j)], (8.0902e+30+5.8779e+30j), red
1, [1], [(0.30902+0.95106j)], (3.0902e+30+9.5106e+30j), green
1, [1], [(-0.30902+0.95106j)], (-3.0902e+30+9.5106e+30j), orange
1, [1], [(-0.80902+0.58779j)], (-8.0902e+30+5.8779e+30j), black
1, [1], [(-1+0j)], (-1e+31+0j), purple
1, [1], [(-0.80902-0.58779j)], (-8.0902e+30-5.8779e+30j), cyan
1, [1], [(-0.30902-0.95106j)], (-3.0902e+30-9.5106e+30j), magenta
1, [1], [(0.30902-0.95106j)], (3.0902e+30-9.5106e+30j), yellow
1, [1], [(0.80902-0.58779j)], (8.0902e+30-5.8779e+30j), brown
2, [0, 1], [0, (1+0j)], (9.999999999999998e+61+0j), blue
2, [0, 1], [0, (0.80902+0.58779j)], (8.090199999999998e+61+5.8779e+61j), red
2, [0, 1], [0, (0.30902+0.95106j)], (3.0901999999999993e+61+9.510599999999999e+61j), green
2, [0, 1], [0, (-0.30902+0.95106j)], (-3.0901999999999993e+61+9.510599999999999e+61j), orange
2, [0, 1], [0, (-0.80902+0.58779j)], (-8.090199999999998e+61+5.8779e+61j), black
2, [0, 1], [0, (-1+0j)], (-9.999999999999998e+61+0j), purple
2, [0, 1], [0, (-0.80902-0.58779j)], (-8.090199999999998e+61-5.8779e+61j), cyan
2, [0, 1], [0, (-0.30902-0.95106j)], (-3.0901999999999993e+61-9.510599999999999e+61j), magenta
2, [0, 1], [0, (0.30902-0.95106j)], (3.0901999999999993e+61-9.510599999999999e+61j), yellow
2, [0, 1], [0, (0.80902-0.58779j)], (8.090199999999998e+61-5.8779e+61j), brown
3, [1, 1], [(1+0j), (0.80902+0.58779j)], (8.090199999999998e+61+5.8779e+61j), blue
3, [1, 1], [(0.80902+0.58779j), (0.30902+0.95106j)], (3.0901999999999993e+61+9.510599999999999e+61j), red
3, [1, 1], [(0.30902+0.95106j), (-0.30902+0.95106j)], (-3.0901999999999993e+61+9.510599999999999e+61j), green
3, [1, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j)], (-8.090199999999998e+61+5.8779e+61j), orange
3, [1, 1], [(-0.80902+0.58779j), (-1+0j)], (-9.999999999999998e+61+5.8779e+30j), black
3, [1, 1], [(-1+0j), (-0.80902-0.58779j)], (-8.090199999999998e+61-5.8779e+61j), purple
3, [1, 1], [(-0.80902-0.58779j), (-0.30902-0.95106j)], (-3.0901999999999993e+61-9.510599999999999e+61j), cyan
3, [1, 1], [(-0.30902-0.95106j), (0.30902-0.95106j)], (3.0901999999999993e+61-9.510599999999999e+61j), magenta
3, [1, 1], [(0.30902-0.95106j), (0.80902-0.58779j)], (8.090199999999998e+61-5.8779e+61j), yellow
3, [1, 1], [(0.80902-0.58779j), (1+0j)], (9.999999999999998e+61-5.8779e+30j), brown
4, [0, 0, 1], [0, 0, (1+0j)], (9.999999999999997e+92+0j), blue
4, [0, 0, 1], [0, 0, (0.80902+0.58779j)], (8.090199999999997e+92+5.877899999999998e+92j), red
4, [0, 0, 1], [0, 0, (0.30902+0.95106j)], (3.090199999999999e+92+9.510599999999997e+92j), green
4, [0, 0, 1], [0, 0, (-0.30902+0.95106j)], (-3.090199999999999e+92+9.510599999999997e+92j), orange
4, [0, 0, 1], [0, 0, (-0.80902+0.58779j)], (-8.090199999999997e+92+5.877899999999998e+92j), black
4, [0, 0, 1], [0, 0, (-1+0j)], (-9.999999999999997e+92+0j), purple
4, [0, 0, 1], [0, 0, (-0.80902-0.58779j)], (-8.090199999999997e+92-5.877899999999998e+92j), cyan
4, [0, 0, 1], [0, 0, (-0.30902-0.95106j)], (-3.090199999999999e+92-9.510599999999997e+92j), magenta
4, [0, 0, 1], [0, 0, (0.30902-0.95106j)], (3.090199999999999e+92-9.510599999999997e+92j), yellow
4, [0, 0, 1], [0, 0, (0.80902-0.58779j)], (8.090199999999997e+92-5.877899999999998e+92j), brown
5, [1, 0, 1], [(1+0j), 0, (0.80902+0.58779j)], (8.090199999999997e+92+5.877899999999998e+92j), blue
5, [1, 0, 1], [(0.80902+0.58779j), 0, (0.30902+0.95106j)], (3.090199999999999e+92+9.510599999999997e+92j), red
5, [1, 0, 1], [(0.30902+0.95106j), 0, (-0.30902+0.95106j)], (-3.090199999999999e+92+9.510599999999997e+92j), green
5, [1, 0, 1], [(-0.30902+0.95106j), 0, (-0.80902+0.58779j)], (-8.090199999999997e+92+5.877899999999998e+92j), orange
5, [1, 0, 1], [(-0.80902+0.58779j), 0, (-1+0j)], (-9.999999999999997e+92+5.8779e+30j), black
5, [1, 0, 1], [(-1+0j), 0, (-0.80902-0.58779j)], (-8.090199999999997e+92-5.877899999999998e+92j), purple
5, [1, 0, 1], [(-0.80902-0.58779j), 0, (-0.30902-0.95106j)], (-3.090199999999999e+92-9.510599999999997e+92j), cyan
5, [1, 0, 1], [(-0.30902-0.95106j), 0, (0.30902-0.95106j)], (3.090199999999999e+92-9.510599999999997e+92j), magenta
5, [1, 0, 1], [(0.30902-0.95106j), 0, (0.80902-0.58779j)], (8.090199999999997e+92-5.877899999999998e+92j), yellow
5, [1, 0, 1], [(0.80902-0.58779j), 0, (1+0j)], (9.999999999999997e+92-5.8779e+30j), brown
6, [0, 1, 1], [0, (1+0j), (0.80902+0.58779j)], (8.090199999999997e+92+5.877899999999998e+92j), blue
6, [0, 1, 1], [0, (0.80902+0.58779j), (0.30902+0.95106j)], (3.090199999999999e+92+9.510599999999997e+92j), red
6, [0, 1, 1], [0, (0.30902+0.95106j), (-0.30902+0.95106j)], (-3.090199999999999e+92+9.510599999999997e+92j), green
6, [0, 1, 1], [0, (-0.30902+0.95106j), (-0.80902+0.58779j)], (-8.090199999999997e+92+5.877899999999998e+92j), orange
6, [0, 1, 1], [0, (-0.80902+0.58779j), (-1+0j)], (-9.999999999999997e+92+5.8779e+61j), black
6, [0, 1, 1], [0, (-1+0j), (-0.80902-0.58779j)], (-8.090199999999997e+92-5.877899999999998e+92j), purple
6, [0, 1, 1], [0, (-0.80902-0.58779j), (-0.30902-0.95106j)], (-3.090199999999999e+92-9.510599999999997e+92j), cyan
6, [0, 1, 1], [0, (-0.30902-0.95106j), (0.30902-0.95106j)], (3.090199999999999e+92-9.510599999999997e+92j), magenta
6, [0, 1, 1], [0, (0.30902-0.95106j), (0.80902-0.58779j)], (8.090199999999997e+92-5.877899999999998e+92j), yellow
6, [0, 1, 1], [0, (0.80902-0.58779j), (1+0j)], (9.999999999999997e+92-5.8779e+61j), brown
7, [1, 1, 1], [(1+0j), (0.80902+0.58779j), (0.30902+0.95106j)], (3.090199999999999e+92+9.510599999999997e+92j), blue
7, [1, 1, 1], [(0.80902+0.58779j), (0.30902+0.95106j), (-0.30902+0.95106j)], (-3.090199999999999e+92+9.510599999999997e+92j), red
7, [1, 1, 1], [(0.30902+0.95106j), (-0.30902+0.95106j), (-0.80902+0.58779j)], (-8.090199999999997e+92+5.877899999999998e+92j), green
7, [1, 1, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j), (-1+0j)], (-9.999999999999997e+92+5.8779e+61j), orange
7, [1, 1, 1], [(-0.80902+0.58779j), (-1+0j), (-0.80902-0.58779j)], (-8.090199999999997e+92-5.877899999999998e+92j), black
7, [1, 1, 1], [(-1+0j), (-0.80902-0.58779j), (-0.30902-0.95106j)], (-3.090199999999999e+92-9.510599999999997e+92j), purple
7, [1, 1, 1], [(-0.80902-0.58779j), (-0.30902-0.95106j), (0.30902-0.95106j)], (3.090199999999999e+92-9.510599999999997e+92j), cyan
7, [1, 1, 1], [(-0.30902-0.95106j), (0.30902-0.95106j), (0.80902-0.58779j)], (8.090199999999997e+92-5.877899999999998e+92j), magenta
7, [1, 1, 1], [(0.30902-0.95106j), (0.80902-0.58779j), (1+0j)], (9.999999999999997e+92-5.8779e+61j), yellow
7, [1, 1, 1], [(0.80902-0.58779j), (1+0j), (0.80902+0.58779j)], (8.090199999999997e+92+5.877899999999998e+92j), brown
8, [0, 0, 0, 1], [0, 0, 0, (1+0j)], (9.999999999999997e+123+0j), blue
8, [0, 0, 0, 1], [0, 0, 0, (0.80902+0.58779j)], (8.090199999999997e+123+5.877899999999999e+123j), red
8, [0, 0, 0, 1], [0, 0, 0, (0.30902+0.95106j)], (3.0901999999999994e+123+9.510599999999997e+123j), green
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902+0.95106j)], (-3.0901999999999994e+123+9.510599999999997e+123j), orange
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902+0.58779j)], (-8.090199999999997e+123+5.877899999999999e+123j), black
8, [0, 0, 0, 1], [0, 0, 0, (-1+0j)], (-9.999999999999997e+123+0j), purple
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902-0.58779j)], (-8.090199999999997e+123-5.877899999999999e+123j), cyan
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902-0.95106j)], (-3.0901999999999994e+123-9.510599999999997e+123j), magenta
8, [0, 0, 0, 1], [0, 0, 0, (0.30902-0.95106j)], (3.0901999999999994e+123-9.510599999999997e+123j), yellow
8, [0, 0, 0, 1], [0, 0, 0, (0.80902-0.58779j)], (8.090199999999997e+123-5.877899999999999e+123j), brown
9, [1, 0, 0, 1], [(1+0j), 0, 0, (0.80902+0.58779j)], (8.090199999999997e+123+5.877899999999999e+123j), blue
9, [1, 0, 0, 1], [(0.80902+0.58779j), 0, 0, (0.30902+0.95106j)], (3.0901999999999994e+123+9.510599999999997e+123j), red
9, [1, 0, 0, 1], [(0.30902+0.95106j), 0, 0, (-0.30902+0.95106j)], (-3.0901999999999994e+123+9.510599999999997e+123j), green
9, [1, 0, 0, 1], [(-0.30902+0.95106j), 0, 0, (-0.80902+0.58779j)], (-8.090199999999997e+123+5.877899999999999e+123j), orange
9, [1, 0, 0, 1], [(-0.80902+0.58779j), 0, 0, (-1+0j)], (-9.999999999999997e+123+5.8779e+30j), black
9, [1, 0, 0, 1], [(-1+0j), 0, 0, (-0.80902-0.58779j)], (-8.090199999999997e+123-5.877899999999999e+123j), purple
9, [1, 0, 0, 1], [(-0.80902-0.58779j), 0, 0, (-0.30902-0.95106j)], (-3.0901999999999994e+123-9.510599999999997e+123j), cyan
9, [1, 0, 0, 1], [(-0.30902-0.95106j), 0, 0, (0.30902-0.95106j)], (3.0901999999999994e+123-9.510599999999997e+123j), magenta
9, [1, 0, 0, 1], [(0.30902-0.95106j), 0, 0, (0.80902-0.58779j)], (8.090199999999997e+123-5.877899999999999e+123j), yellow
9, [1, 0, 0, 1], [(0.80902-0.58779j), 0, 0, (1+0j)], (9.999999999999997e+123-5.8779e+30j), brown
10, [0, 1, 0, 1], [0, (1+0j), 0, (0.80902+0.58779j)], (8.090199999999997e+123+5.877899999999999e+123j), blue
10, [0, 1, 0, 1], [0, (0.80902+0.58779j), 0, (0.30902+0.95106j)], (3.0901999999999994e+123+9.510599999999997e+123j), red
10, [0, 1, 0, 1], [0, (0.30902+0.95106j), 0, (-0.30902+0.95106j)], (-3.0901999999999994e+123+9.510599999999997e+123j), green
10, [0, 1, 0, 1], [0, (-0.30902+0.95106j), 0, (-0.80902+0.58779j)], (-8.090199999999997e+123+5.877899999999999e+123j), orange
10, [0, 1, 0, 1], [0, (-0.80902+0.58779j), 0, (-1+0j)], (-9.999999999999997e+123+5.8779e+61j), black
10, [0, 1, 0, 1], [0, (-1+0j), 0, (-0.80902-0.58779j)], (-8.090199999999997e+123-5.877899999999999e+123j), purple
10, [0, 1, 0, 1], [0, (-0.80902-0.58779j), 0, (-0.30902-0.95106j)], (-3.0901999999999994e+123-9.510599999999997e+123j), cyan
10, [0, 1, 0, 1], [0, (-0.30902-0.95106j), 0, (0.30902-0.95106j)], (3.0901999999999994e+123-9.510599999999997e+123j), magenta
10, [0, 1, 0, 1], [0, (0.30902-0.95106j), 0, (0.80902-0.58779j)], (8.090199999999997e+123-5.877899999999999e+123j), yellow
10, [0, 1, 0, 1], [0, (0.80902-0.58779j), 0, (1+0j)], (9.999999999999997e+123-5.8779e+61j), brown
11, [1, 1, 0, 1], [(1+0j), (0.80902+0.58779j), 0, (0.30902+0.95106j)], (3.0901999999999994e+123+9.510599999999997e+123j), blue
11, [1, 1, 0, 1], [(0.80902+0.58779j), (0.30902+0.95106j), 0, (-0.30902+0.95106j)], (-3.0901999999999994e+123+9.510599999999997e+123j), red
11, [1, 1, 0, 1], [(0.30902+0.95106j), (-0.30902+0.95106j), 0, (-0.80902+0.58779j)], (-8.090199999999997e+123+5.877899999999999e+123j), green
11, [1, 1, 0, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j), 0, (-1+0j)], (-9.999999999999997e+123+5.8779e+61j), orange
11, [1, 1, 0, 1], [(-0.80902+0.58779j), (-1+0j), 0, (-0.80902-0.58779j)], (-8.090199999999997e+123-5.877899999999999e+123j), black
11, [1, 1, 0, 1], [(-1+0j), (-0.80902-0.58779j), 0, (-0.30902-0.95106j)], (-3.0901999999999994e+123-9.510599999999997e+123j), purple
11, [1, 1, 0, 1], [(-0.80902-0.58779j), (-0.30902-0.95106j), 0, (0.30902-0.95106j)], (3.0901999999999994e+123-9.510599999999997e+123j), cyan
11, [1, 1, 0, 1], [(-0.30902-0.95106j), (0.30902-0.95106j), 0, (0.80902-0.58779j)], (8.090199999999997e+123-5.877899999999999e+123j), magenta
11, [1, 1, 0, 1], [(0.30902-0.95106j), (0.80902-0.58779j), 0, (1+0j)], (9.999999999999997e+123-5.8779e+61j), yellow
11, [1, 1, 0, 1], [(0.80902-0.58779j), (1+0j), 0, (0.80902+0.58779j)], (8.090199999999997e+123+5.877899999999999e+123j), brown
12, [0, 0, 1, 1], [0, 0, (1+0j), (0.80902+0.58779j)], (8.090199999999997e+123+5.877899999999999e+123j), blue
12, [0, 0, 1, 1], [0, 0, (0.80902+0.58779j), (0.30902+0.95106j)], (3.0901999999999994e+123+9.510599999999997e+123j), red
12, [0, 0, 1, 1], [0, 0, (0.30902+0.95106j), (-0.30902+0.95106j)], (-3.0901999999999994e+123+9.510599999999997e+123j), green
12, [0, 0, 1, 1], [0, 0, (-0.30902+0.95106j), (-0.80902+0.58779j)], (-8.090199999999997e+123+5.877899999999999e+123j), orange
12, [0, 0, 1, 1], [0, 0, (-0.80902+0.58779j), (-1+0j)], (-9.999999999999997e+123+5.877899999999998e+92j), black
12, [0, 0, 1, 1], [0, 0, (-1+0j), (-0.80902-0.58779j)], (-8.090199999999997e+123-5.877899999999999e+123j), purple
12, [0, 0, 1, 1], [0, 0, (-0.80902-0.58779j), (-0.30902-0.95106j)], (-3.0901999999999994e+123-9.510599999999997e+123j), cyan
12, [0, 0, 1, 1], [0, 0, (-0.30902-0.95106j), (0.30902-0.95106j)], (3.0901999999999994e+123-9.510599999999997e+123j), magenta
12, [0, 0, 1, 1], [0, 0, (0.30902-0.95106j), (0.80902-0.58779j)], (8.090199999999997e+123-5.877899999999999e+123j), yellow
12, [0, 0, 1, 1], [0, 0, (0.80902-0.58779j), (1+0j)], (9.999999999999997e+123-5.877899999999998e+92j), brown
13, [1, 0, 1, 1], [(1+0j), 0, (0.80902+0.58779j), (0.30902+0.95106j)], (3.0901999999999994e+123+9.510599999999997e+123j), blue
13, [1, 0, 1, 1], [(0.80902+0.58779j), 0, (0.30902+0.95106j), (-0.30902+0.95106j)], (-3.0901999999999994e+123+9.510599999999997e+123j), red
13, [1, 0, 1, 1], [(0.30902+0.95106j), 0, (-0.30902+0.95106j), (-0.80902+0.58779j)], (-8.090199999999997e+123+5.877899999999999e+123j), green
13, [1, 0, 1, 1], [(-0.30902+0.95106j), 0, (-0.80902+0.58779j), (-1+0j)], (-9.999999999999997e+123+5.877899999999998e+92j), orange
13, [1, 0, 1, 1], [(-0.80902+0.58779j), 0, (-1+0j), (-0.80902-0.58779j)], (-8.090199999999997e+123-5.877899999999999e+123j), black
13, [1, 0, 1, 1], [(-1+0j), 0, (-0.80902-0.58779j), (-0.30902-0.95106j)], (-3.0901999999999994e+123-9.510599999999997e+123j), purple
13, [1, 0, 1, 1], [(-0.80902-0.58779j), 0, (-0.30902-0.95106j), (0.30902-0.95106j)], (3.0901999999999994e+123-9.510599999999997e+123j), cyan
