n, binary, revolving, gaussian, color
1, [1], [(1+0j)], (2.5-2.5j), blue
1, [1], [(0.80902+0.58779j)], (3.492025-0.5530749999999998j), red
1, [1], [(0.30902+0.95106j)], (3.1502+1.6051j), green
1, [1], [(-0.30902+0.95106j)], (1.6051+3.1502j), orange
1, [1], [(-0.80902+0.58779j)], (-0.5530749999999998+3.492025j), black
1, [1], [(-1+0j)], (-2.5+2.5j), purple
1, [1], [(-0.80902-0.58779j)], (-3.492025+0.5530749999999998j), cyan
1, [1], [(-0.30902-0.95106j)], (-3.1502-1.6051j), magenta
1, [1], [(0.30902-0.95106j)], (-1.6051-3.1502j), yellow
1, [1], [(0.80902-0.58779j)], (0.5530749999999998-3.492025j), brown
2, [0, 1], [0, (1+0j)], -12.499999999999998j, blue
2, [0, 1], [0, (0.80902+0.58779j)], (7.3473749999999995-10.112749999999998j), red
2, [0, 1], [0, (0.30902+0.95106j)], (11.88825-3.8627499999999997j), green
2, [0, 1], [0, (-0.30902+0.95106j)], (11.88825+3.8627499999999997j), orange
2, [0, 1], [0, (-0.80902+0.58779j)], (7.3473749999999995+10.112749999999998j), black
2, [0, 1], [0, (-1+0j)], 12.499999999999998j, purple
2, [0, 1], [0, (-0.80902-0.58779j)], (-7.3473749999999995+10.112749999999998j), cyan
2, [0, 1], [0, (-0.30902-0.95106j)], (-11.88825+3.8627499999999997j), magenta
2, [0, 1], [0, (0.30902-0.95106j)], (-11.88825-3.8627499999999997j), yellow
2, [0, 1], [0, (0.80902-0.58779j)], (-7.3473749999999995-10.112749999999998j), brown
3, [1, 1], [(1+0j), (0.80902+0.58779j)], (9.847375-12.612749999999998j), blue
3, [1, 1], [(0.80902+0.58779j), (0.30902+0.95106j)], (15.380275-4.415825j), red
3, [1, 1], [(0.30902+0.95106j), (-0.30902+0.95106j)], (15.03845+5.467849999999999j), green
3, [1, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j)], (8.952475+13.262949999999998j), orange
3, [1, 1], [(-0.80902+0.58779j), (-1+0j)], (-0.5530749999999998+15.992024999999998j), black
3, [1, 1], [(-1+0j), (-0.80902-0.58779j)], (-9.847375+12.612749999999998j), purple
3, [1, 1], [(-0.80902-0.58779j), (-0.30902-0.95106j)], (-15.380275+4.415825j), cyan
3, [1, 1], [(-0.30902-0.95106j), (0.30902-0.95106j)], (-15.03845-5.467849999999999j), magenta
3, [1, 1], [(0.30902-0.95106j), (0.80902-0.58779j)], (-8.952475-13.262949999999998j), yellow
3, [1, 1], [(0.80902-0.58779j), (1+0j)], (0.5530749999999998-15.992024999999998j), brown
4, [0, 0, 1], [0, 0, (1+0j)], (-31.249999999999993-31.249999999999993j), blue
4, [0, 0, 1], [0, 0, (0.80902+0.58779j)], (-6.913437499999997-43.650312499999984j), red
4, [0, 0, 1], [0, 0, (0.30902+0.95106j)], (20.06375-39.37749999999999j), green
4, [0, 0, 1], [0, 0, (-0.30902+0.95106j)], (39.37749999999999-20.06375j), orange
4, [0, 0, 1], [0, 0, (-0.80902+0.58779j)], (43.650312499999984+6.913437499999997j), black
4, [0, 0, 1], [0, 0, (-1+0j)], (31.249999999999993+31.249999999999993j), purple
4, [0, 0, 1], [0, 0, (-0.80902-0.58779j)], (6.913437499999997+43.650312499999984j), cyan
4, [0, 0, 1], [0, 0, (-0.30902-0.95106j)], (-20.06375+39.37749999999999j), magenta
4, [0, 0, 1], [0, 0, (0.30902-0.95106j)], (-39.37749999999999+20.06375j), yellow
4, [0, 0, 1], [0, 0, (0.80902-0.58779j)], (-43.650312499999984-6.913437499999997j), brown
5, [1, 0, 1], [(1+0j), 0, (0.80902+0.58779j)], (-4.413437499999997-46.150312499999984j), blue
5, [1, 0, 1], [(0.80902+0.58779j), 0, (0.30902+0.95106j)], (23.555774999999997-39.93057499999999j), red
5, [1, 0, 1], [(0.30902+0.95106j), 0, (-0.30902+0.95106j)], (42.52769999999999-18.45865j), green
5, [1, 0, 1], [(-0.30902+0.95106j), 0, (-0.80902+0.58779j)], (45.255412499999984+10.063637499999997j), orange
5, [1, 0, 1], [(-0.80902+0.58779j), 0, (-1+0j)], (30.696924999999993+34.74202499999999j), black
5, [1, 0, 1], [(-1+0j), 0, (-0.80902-0.58779j)], (4.413437499999997+46.150312499999984j), purple
5, [1, 0, 1], [(-0.80902-0.58779j), 0, (-0.30902-0.95106j)], (-23.555774999999997+39.93057499999999j), cyan
5, [1, 0, 1], [(-0.30902-0.95106j), 0, (0.30902-0.95106j)], (-42.52769999999999+18.45865j), magenta
5, [1, 0, 1], [(0.30902-0.95106j), 0, (0.80902-0.58779j)], (-45.255412499999984-10.063637499999997j), yellow
5, [1, 0, 1], [(0.80902-0.58779j), 0, (1+0j)], (-30.696924999999993-34.74202499999999j), brown
6, [0, 1, 1], [0, (1+0j), (0.80902+0.58779j)], (-6.913437499999997-56.150312499999984j), blue
6, [0, 1, 1], [0, (0.80902+0.58779j), (0.30902+0.95106j)], (27.411125-49.49024999999999j), red
6, [0, 1, 1], [0, (0.30902+0.95106j), (-0.30902+0.95106j)], (51.26574999999999-23.926499999999997j), green
6, [0, 1, 1], [0, (-0.30902+0.95106j), (-0.80902+0.58779j)], (55.53856249999998+10.776187499999997j), orange
6, [0, 1, 1], [0, (-0.80902+0.58779j), (-1+0j)], (38.59737499999999+41.36274999999999j), black
6, [0, 1, 1], [0, (-1+0j), (-0.80902-0.58779j)], (6.913437499999997+56.150312499999984j), purple
6, [0, 1, 1], [0, (-0.80902-0.58779j), (-0.30902-0.95106j)], (-27.411125+49.49024999999999j), cyan
6, [0, 1, 1], [0, (-0.30902-0.95106j), (0.30902-0.95106j)], (-51.26574999999999+23.926499999999997j), magenta
6, [0, 1, 1], [0, (0.30902-0.95106j), (0.80902-0.58779j)], (-55.53856249999998-10.776187499999997j), yellow
6, [0, 1, 1], [0, (0.80902-0.58779j), (1+0j)], (-38.59737499999999-41.36274999999999j), brown
7, [1, 1, 1], [(1+0j), (0.80902+0.58779j), (0.30902+0.95106j)], (29.911125-51.99024999999999j), blue
7, [1, 1, 1], [(0.80902+0.58779j), (0.30902+0.95106j), (-0.30902+0.95106j)], (54.75777499999999-24.479574999999997j), red
7, [1, 1, 1], [(0.30902+0.95106j), (-0.30902+0.95106j), (-0.80902+0.58779j)], (58.68876249999998+12.381287499999996j), green
7, [1, 1, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j), (-1+0j)], (40.20247499999999+44.51294999999999j), orange
7, [1, 1, 1], [(-0.80902+0.58779j), (-1+0j), (-0.80902-0.58779j)], (6.360362499999997+59.64233749999998j), black
7, [1, 1, 1], [(-1+0j), (-0.80902-0.58779j), (-0.30902-0.95106j)], (-29.911125+51.99024999999999j), purple
7, [1, 1, 1], [(-0.80902-0.58779j), (-0.30902-0.95106j), (0.30902-0.95106j)], (-54.75777499999999+24.479574999999997j), cyan
7, [1, 1, 1], [(-0.30902-0.95106j), (0.30902-0.95106j), (0.80902-0.58779j)], (-58.68876249999998-12.381287499999996j), magenta
7, [1, 1, 1], [(0.30902-0.95106j), (0.80902-0.58779j), (1+0j)], (-40.20247499999999-44.51294999999999j), yellow
7, [1, 1, 1], [(0.80902-0.58779j), (1+0j), (0.80902+0.58779j)], (-6.360362499999997-59.64233749999998j), brown
8, [0, 0, 0, 1], [0, 0, 0, (1+0j)], (-156.24999999999994+0j), blue
8, [0, 0, 0, 1], [0, 0, 0, (0.80902+0.58779j)], (-126.40937499999995-91.84218749999997j), red
8, [0, 0, 0, 1], [0, 0, 0, (0.30902+0.95106j)], (-48.28437499999998-148.60312499999995j), green
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902+0.95106j)], (48.28437499999998-148.60312499999995j), orange
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902+0.58779j)], (126.40937499999995-91.84218749999997j), black
8, [0, 0, 0, 1], [0, 0, 0, (-1+0j)], (156.24999999999994+0j), purple
8, [0, 0, 0, 1], [0, 0, 0, (-0.80902-0.58779j)], (126.40937499999995+91.84218749999997j), cyan
8, [0, 0, 0, 1], [0, 0, 0, (-0.30902-0.95106j)], (48.28437499999998+148.60312499999995j), magenta
8, [0, 0, 0, 1], [0, 0, 0, (0.30902-0.95106j)], (-48.28437499999998+148.60312499999995j), yellow
8, [0, 0, 0, 1], [0, 0, 0, (0.80902-0.58779j)], (-126.40937499999995+91.84218749999997j), brown
9, [1, 0, 0, 1], [(1+0j), 0, 0, (0.80902+0.58779j)], (-123.90937499999995-94.34218749999997j), blue
9, [1, 0, 0, 1], [(0.80902+0.58779j), 0, 0, (0.30902+0.95106j)], (-44.792349999999985-149.15619999999996j), red
9, [1, 0, 0, 1], [(0.30902+0.95106j), 0, 0, (-0.30902+0.95106j)], (51.43457499999998-146.99802499999996j), green
9, [1, 0, 0, 1], [(-0.30902+0.95106j), 0, 0, (-0.80902+0.58779j)], (128.01447499999995-88.69198749999997j), orange
9, [1, 0, 0, 1], [(-0.80902+0.58779j), 0, 0, (-1+0j)], (155.69692499999994+3.492025j), black
9, [1, 0, 0, 1], [(-1+0j), 0, 0, (-0.80902-0.58779j)], (123.90937499999995+94.34218749999997j), purple
9, [1, 0, 0, 1], [(-0.80902-0.58779j), 0, 0, (-0.30902-0.95106j)], (44.792349999999985+149.15619999999996j), cyan
9, [1, 0, 0, 1], [(-0.30902-0.95106j), 0, 0, (0.30902-0.95106j)], (-51.43457499999998+146.99802499999996j), magenta
9, [1, 0, 0, 1], [(0.30902-0.95106j), 0, 0, (0.80902-0.58779j)], (-128.01447499999995+88.69198749999997j), yellow
9, [1, 0, 0, 1], [(0.80902-0.58779j), 0, 0, (1+0j)], (-155.69692499999994-3.492025j), brown
10, [0, 1, 0, 1], [0, (1+0j), 0, (0.80902+0.58779j)], (-126.40937499999995-104.34218749999997j), blue
10, [0, 1, 0, 1], [0, (0.80902+0.58779j), 0, (0.30902+0.95106j)], (-40.93699999999998-158.71587499999995j), red
10, [0, 1, 0, 1], [0, (0.30902+0.95106j), 0, (-0.30902+0.95106j)], (60.17262499999998-152.46587499999995j), green
10, [0, 1, 0, 1], [0, (-0.30902+0.95106j), 0, (-0.80902+0.58779j)], (138.29762499999995-87.97943749999996j), orange
10, [0, 1, 0, 1], [0, (-0.80902+0.58779j), 0, (-1+0j)], (163.59737499999994+10.112749999999998j), black
10, [0, 1, 0, 1], [0, (-1+0j), 0, (-0.80902-0.58779j)], (126.40937499999995+104.34218749999997j), purple
10, [0, 1, 0, 1], [0, (-0.80902-0.58779j), 0, (-0.30902-0.95106j)], (40.93699999999998+158.71587499999995j), cyan
10, [0, 1, 0, 1], [0, (-0.30902-0.95106j), 0, (0.30902-0.95106j)], (-60.17262499999998+152.46587499999995j), magenta
10, [0, 1, 0, 1], [0, (0.30902-0.95106j), 0, (0.80902-0.58779j)], (-138.29762499999995+87.97943749999996j), yellow
10, [0, 1, 0, 1], [0, (0.80902-0.58779j), 0, (1+0j)], (-163.59737499999994-10.112749999999998j), brown
11, [1, 1, 0, 1], [(1+0j), (0.80902+0.58779j), 0, (0.30902+0.95106j)], (-38.43699999999998-161.21587499999995j), blue
11, [1, 1, 0, 1], [(0.80902+0.58779j), (0.30902+0.95106j), 0, (-0.30902+0.95106j)], (63.66464999999998-153.01894999999996j), red
11, [1, 1, 0, 1], [(0.30902+0.95106j), (-0.30902+0.95106j), 0, (-0.80902+0.58779j)], (141.44782499999997-86.37433749999997j), green
11, [1, 1, 0, 1], [(-0.30902+0.95106j), (-0.80902+0.58779j), 0, (-1+0j)], (165.20247499999994+13.262949999999998j), orange
11, [1, 1, 0, 1], [(-0.80902+0.58779j), (-1+0j), 0, (-0.80902-0.58779j)], (125.85629999999995+107.83421249999996j), black
11, [1, 1, 0, 1], [(-1+0j), (-0.80902-0.58779j), 0, (-0.30902-0.95106j)], (38.43699999999998+161.21587499999995j), purple
11, [1, 1, 0, 1], [(-0.80902-0.58779j), (-0.30902-0.95106j), 0, (0.30902-0.95106j)], (-63.66464999999998+153.01894999999996j), cyan
11, [1, 1, 0, 1], [(-0.30902-0.95106j), (0.30902-0.95106j), 0, (0.80902-0.58779j)], (-141.44782499999997+86.37433749999997j), magenta
11, [1, 1, 0, 1], [(0.30902-0.95106j), (0.80902-0.58779j), 0, (1+0j)], (-165.20247499999994-13.262949999999998j), yellow
11, [1, 1, 0, 1], [(0.80902-0.58779j), (1+0j), 0, (0.80902+0.58779j)], (-125.85629999999995-107.83421249999996j), brown
12, [0, 0, 1, 1], [0, 0, (1+0j), (0.80902+0.58779j)], (-157.65937499999995-123.09218749999997j), blue
12, [0, 0, 1, 1], [0, 0, (0.80902+0.58779j), (0.30902+0.95106j)], (-55.19781249999998-192.25343749999993j), red
12, [0, 0, 1, 1], [0, 0, (0.30902+0.95106j), (-0.30902+0.95106j)], (68.34812499999998-187.98062499999995j), green
12, [0, 0, 1, 1], [0, 0, (-0.30902+0.95106j), (-0.80902+0.58779j)], (165.78687499999995-111.90593749999996j), orange
12, [0, 0, 1, 1], [0, 0, (-0.80902+0.58779j), (-1+0j)], (199.90031249999993+6.913437499999997j), black
12, [0, 0, 1, 1], [0, 0, (-1+0j), (-0.80902-0.58779j)], (157.65937499999995+123.09218749999997j), purple
12, [0, 0, 1, 1], [0, 0, (-0.80902-0.58779j), (-0.30902-0.95106j)], (55.19781249999998+192.25343749999993j), cyan
12, [0, 0, 1, 1], [0, 0, (-0.30902-0.95106j), (0.30902-0.95106j)], (-68.34812499999998+187.98062499999995j), magenta
12, [0, 0, 1, 1], [0, 0, (0.30902-0.95106j), (0.80902-0.58779j)], (-165.78687499999995+111.90593749999996j), yellow
12, [0, 0, 1, 1], [0, 0, (0.80902-0.58779j), (1+0j)], (-199.90031249999993-6.913437499999997j), brown
13, [1, 0, 1, 1], [(1+0j), 0, (0.80902+0.58779j), (0.30902+0.95106j)], (-52.69781249999998-194.75343749999993j), blue
13, [1, 0, 1, 1], [(0.80902+0.58779j), 0, (0.30902+0.95106j), (-0.30902+0.95106j)], (71.84014999999998-188.53369999999995j), red
13, [1, 0, 1, 1], [(0.30902+0.95106j), 0, (-0.30902+0.95106j), (-0.80902+0.58779j)], (168.93707499999994-110.30083749999997j), green
13, [1, 0, 1, 1], [(-0.30902+0.95106j), 0, (-0.80902+0.58779j), (-1+0j)], (201.50541249999992+10.063637499999997j), orange
13, [1, 0, 1, 1], [(-0.80902+0.58779j), 0, (-1+0j), (-0.80902-0.58779j)], (157.10629999999995+126.58421249999995j), black
13, [1, 0, 1, 1], [(-1+0j), 0, (-0.80902-0.58779j), (-0.30902-0.95106j)], (52.69781249999998+194.75343749999993j), purple
